,name,pri,casrn,class,mw,use
6226,"2-Propenoic acid, 2-methyl-, methyl ester, polymer with ethenylbenzene and 2-propenoic acid",38199,25767-39-9,Polymer,0,Not Listed
6227,"2-Propenoic acid, 2-methyl-, polymer with 2-propenoic acid, sodium salt",38200,28205-96-1,Polymer,0,Not Listed
6228,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-methyl-2-propenoate, butyl 2-propenoate, ethenylbenzene and methyl 2-methyl-2-",38201,25950-40-7,Polymer,0,Not Listed
6229,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate and ethenylbenzene",38202,25036-16-2,Polymer,0,Not Listed
6230,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate and methyl 2-methyl-2-propenoate",38203,25035-69-2,Polymer,0,Not Listed
6231,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, (1-methylethenyl)benzene and methyl 2-methyl-2-propenoate",38204,94031-39-7,Polymer,0,Not Listed
6232,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, ethene, ethenylbenzene, ethyl 2-propenoate and methyl 2-methyl-2-p",38205,67892-91-5,Polymer,0,Not Listed
6233,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, ethenylbenzene and methyl 2-methyl-2-propenoate",38206,"137899-00-4, 25987-66-0",Polymer,0,Not Listed
6234,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, ethenylbenzene, ethyl 2-propenoate and methyl 2-methyl-2-propenoat",38208,63744-68-3,Polymer,0,Not Listed
6235,"2-Propenoic acid, 2-methyl-, polymer with butyl 2-propenoate, ethenylbenzene, methyl 2-methyl-2-propenoate and 2-propenenitrile",38209,31392-42-4,Polymer,0,Not Listed
6236,"2-Propenoic acid, 2-methyl-, polymer with ethenylbenzene",38210,9010-92-8,Polymer,0,Not Listed
6237,"2-Propenoic acid, 2-methyl-, polymer with ethenylbenzene and methyl 2-methyl-2-propenoate",38211,25035-81-8,Polymer,0,Not Listed
6238,"2-Propenoic acid, 2-methyl-, polymer with ethenylbenzene, ethyl 2-propenoate, methyl 2-methyl-2-propenoate and 1,2-propanediol m",38212,65405-63-2,Polymer,0,Not Listed
6239,"2-Propenoic acid, 2-methyl-, polymer with ethyl 2-propenoate",38213,25212-88-8,Polymer,0,Not Listed
6240,"2-Propenoic acid, 2-methyl-, polymer with methyl 2-methyl-2-propenoate",38214,25086-15-1,Polymer,0,Not Listed
6241,"2-Propenoic acid, polymer with 2,5-furandione, sodium salt",38215,52255-49-9,Polymer,0,Not Listed
6242,"2-Propenoic acid, potassium salt (1:1), polymer with 2-propenamide",38216,31212-13-2,Polymer,0,Not Listed
6243,"2-Propenoic acid, telomer with sodium hydrogen sulfite, sodium salt",38217,68479-09-4,Polymer,0,Not Listed
6244,"2-Propenoic acid, telomer with sodium sulfite (1:1)",38218,66019-18-9,Polymer,0,Not Listed
6245,C.I. Acid Blue 145,38245,6408-80-6,Unclassified,0,Dye
6246,C.I. Acid Blue 80,38246,4474-24-2,Unclassified,0,Dye
6247,"C.I. Acid Brown 14, disodium salt",38247,5850-16-8,Unclassified,0,Dye
6248,C.I. Acid Red 289,38248,12220-28-9,Unclassified,0,Dye
6249,C.I. Acid Red 52,38249,3520-42-1,Unclassified,0,Dye
6250,C.I. Acid Violet 34,38250,6408-63-5,Unclassified,0,Dye
6251,C.I. Acid Violet 43,38251,4430-18-6,Unclassified,0,Dye
6252,C.I. Fluorescent Brightener 220,38252,16470-24-9,Unclassified,0,Dye
6253,"C.I. Fluorescent Brightener 28, sodium salt",38253,4193-55-9,Unclassified,0,Dye
6254,C.I. Natural Brown 10,38254,8028-89-5,Unclassified,0,Dye
6255,C.I. Solvent Green 7,38255,6358-69-6,Unclassified,0,Dye
6256,C.I.Direct Blue 199,38256,63950-02-7,Unclassified,0,Dye
6257,D&amp;C Red No. 33,38257,3567-66-6,Unclassified,0,Dye
6258,FD&amp;C Red 40,38258,25956-17-6,Unclassified,0,Dye
6259,Fluorescent Brightener 230,38259,27344-06-5,Unclassified,0,Dye
6260,Amylase,38260,9000-92-4,Botanical,0,Not Listed
6261,Amylase bacterial,38261,9000-85-5,Botanical,0,Not Listed
6262,"Amylase, alpha-",38262,9000-90-2,Botanical,0,Not Listed
6263,Calcium formate,38263,544-17-2,Inorganic,0,Not Listed
6264,Cellulase,38264,9012-54-8,Botanical,0,Not Listed
6265,"Hydratase, phosphoenolpyruvate",38265,9014-08-8,Botanical,0,Not Listed
6266,"Mannanase, endo-1,4-beta-",38266,37288-54-3,Botanical,0,Not Listed
6267,Polygalacturonase,38267,9032-75-1,Botanical,0,Not Listed
6268,Proteinase,38268,9001-92-7,Botanical,0,Not Listed
6269,Amphoteric fluorinated surfactant,38269,34455-29-3,Soap,0,Soap or Surfactant
6270,Cyclocarboxypropyloleic acid,38270,53980-88-4,Soap,0,Soap or Surfactant
6271,"Alcohols, C10-12, ethoxylated propoxylated",38271,68154-97-2,Polyalkyloxy Compound,0,Not Listed
6272,"Alcohols, C12-14, ethoxylated propoxylated",38272,68439-51-0,Polyalkyloxy Compound,0,Not Listed
6273,"Alcohols, C12-15, ethoxylated propoxylated",38273,68551-13-3,Polyalkyloxy Compound,0,Not Listed
6274,"Alcohols, C12-15-branched and linear, ethoxylated propoxylated",38274,120313-48-6,Polyalkyloxy Compound,0,Not Listed
6275,"Alcohols, C6-10, ethoxylated propoxylated",38275,68987-81-5,Polyalkyloxy Compound,0,Not Listed
6276,"Alcohols, C8-18, ethoxylated propoxylated",38276,69013-18-9,Polyalkyloxy Compound,0,Not Listed
6277,"Alcohols, C10-14, ethoxylated",38277,66455-15-0,Polyalkyloxy Compound,0,Not Listed
6278,"Alcohols, C10-16, ethoxylated",38278,68002-97-1,Polyalkyloxy Compound,0,Not Listed
6279,"Alcohols, C12-14-secondary, ethoxylated",38279,84133-50-6,Polyalkyloxy Compound,0,Not Listed
6280,"Alcohols, C12-16, ethoxylated",38280,68551-12-2,Polyalkyloxy Compound,0,Not Listed
6281,"Alcohols, C12-18, ethoxylated",38281,68213-23-0,Polyalkyloxy Compound,0,Not Listed
6282,"Alcohols, C6-10, ethoxylated",38282,70879-83-3,Polyalkyloxy Compound,0,Not Listed
6283,"Alcohols, C6-12, ethoxylated",38283,68439-45-2,Polyalkyloxy Compound,0,Not Listed
6284,"Alcohols, C12-C18",38284,67762-25-8,Alcohol/Ether,0,Not Listed
6285,"Alcohols, C12-18, ethers with polyethylene glycol mono-Bu ether",38285,146340-16-1,Polyalkyloxy Compound,0,Not Listed
6286,"Benzenesulfonic acid, 4-C10-13-sec-alkyl derivs., sodium salts",38286,127184-52-5,Benzene sulfonate,0,Soap or Surfactant
6287,"Benzenesulfonic acid, C10-14-alkyl derivs., sodium salts",38287,69669-44-9,Benzene sulfonate,0,Soap or Surfactant
6288,"Benzenesulfonic acid, C10-16-alkyl derivs., magnesium salts",38288,68584-26-9,Benzene sulfonate,0,Soap or Surfactant
6289,"Benzenesulfonic acid, mono-C10-16-alkyl derivs., sodium salts",38289,68081-81-2,Benzene sulfonate,0,Soap or Surfactant
6290,Potassium stannate,38290,12142-33-5,Not Listed,0,Not Listed
6291,"2,5-Furandione, polymer with 1-propene",38291,25722-45-6,Not Listed,0,Not Listed
6292,"2,5-Furandione, polymer with ethenylbenzene, ammonium salt",38292,26022-09-3,Polymer,0,Not Listed
6293,"2,5-Furandione, telomer with ethenylbenzene and (1-methylethyl)benzene, sodium salt",38293,52500-92-2,Polymer,0,Not Listed
6294,"C10-13 Alkyl benzenesulfonic acid, sodium salts",38294,90194-45-9,Benzene sulfonate,0,Soap or Surfactant
6295,"Coconut oil, sodium salt",38295,68814-96-0,Soap-Potassium or sodium salt,0,Soap or Surfactant
6296,Ethyl butyl nitrosamine,38299,4549-44-4,Not Listed,130.19,Not Listed
6297,Pyriftalid,38300,135186-78-6,Unclassified,318.35,Herbicide
6298,Pyraclonil,38301,158353-15-2,Pyrazole,314.779,Herbicide
6299,Simeconazole,38302,149508-90-7,Azole,293.41,Fungicide
6300,Furametpyr,38303,123572-88-3,"Amide, Pyrazole",333.81,Fungicide
6301,Flumorph,38304,211867-47-9,Morpholine,0,Fungicide
6302,Cafenstrole,38305,125306-83-4,"Azole, Amide",350.44,Herbicide
6303,Bixafen,38306,581809-46-3,"Anilide, Pyrazole",414.21,Fungicide
6304,Imicyafos,38307,140163-89-9,Organophosphorus,304.35,Nematicide
6305,Pyrimisulfan,38308,221205-90-9,Pyrimidine,419.4,Herbicide
6306,Plifenate,38309,21757-82-4,"Unclassified, Ester",336.43,Insecticide
6307,Propyrisulfuron,38310,570415-88-2,"Sulfonylurea, Pyrimidine",455.88,Herbicide
6308,Cyenopyrafen,38311,560121-52-0,"Pyrazole, Ester",393.53,Insecticide
6309,Ciobutide,38312,80544-75-8,"Unclassified, Amide",188.09,Plant Growth Regulator
6310,Epocholeone,38313,162922-31-8,"Unclassified, Macrocyclic Lactone",0,Plant Growth Regulator
6311,Inezin,38314,21722-85-0,Organophosphorus,0,Fungicide
6312,Medetomidine,38315,86347-14-0,"Unclassified, Imidazole",200.28,"Drug,Fungicide"
6313,"Alcohols, C16-18, ethoxylated propoxylated",38317,68002-96-0,Polyalkyloxy Compound,0,Not Listed
6314,Cetrimide,38318,"10182-92-0, 8044-71-1",Quaternary Ammonium Compound,336.39,Not Listed
6315,Glyceryl distearate,38319,1323-83-7,Soap,625.02,Adjuvant
6316,Jasmone,38320,488-10-8,Botanical,164.246,Insecticide
6317,Oxpoconazole fumarate,38321,174212-12-5,Azole,0,Fungicide
6318,Isotianil,38322,224049-04-1,Anilide,298.15,Fungicide
6319,Thiosultap-monosodium,38323,29547-00-0,Nereistoxin,0,Insecticide
6320,6-Isopentenyl aminopurine,38324,2365-40-4,Not Listed,203.24,Not Listed
6321,Isofenphos-methyl,38325,99675-03-3,Not Listed,331.371,Insecticide
6322,Prohexadione,38326,88805-35-0,Not Listed,212.2,Plant Growth Regulator
6323,Chlorazifop propargyl,38327,72880-52-5,Aryloxyphenoxy propionic acid,0,Herbicide
6324,Chlorfluren methyl,38328,22909-50-8,Not Listed,258.704,Not Listed
6325,Moxidectin,38330,113507-06-5,Not Listed,639.819,"Insecticide,Veterinary drug"
6326,"Anthracene oil, anthracene paste",38333,90640-81-6,Not Listed,0,Not Listed
6327,"Anthracene oil, anthracene-low",38334,90640-82-7,Not Listed,0,Not Listed
6328,"Anthracene oil, anthracene paste, anthracene fraction",38335,91995-15-2,Not Listed,0,Not Listed
6329,"Anthracene oil, anthracene paste, distn. Lights",38336,91995-17-4,Not Listed,0,Not Listed
6330,"Distillates (coal tar), heavy oils, pyrene fraction",38337,91995-42-5,Not Listed,0,Not Listed
6331,"Distillates (coal tar), pitch, pyrene fraction",38338,91995-52-7,Not Listed,0,Not Listed
6332,"Residues (coal tar), pitch distn.",38339,92061-94-4,Not Listed,0,Not Listed
6333,Cyclaniliprole,38340,1031756-98-5,"Anthranilic diamide, Pyrazolylphenyl",0,Insecticide
6334,Cyclopyrimorate,38341,499231-24-2,Pyridazine,0,Herbicide
6335,Fenquinotrione,38342,1342891-70-6,Benzoylcyclohexanedione,0,Herbicide
6336,Tiafenacil,38343,1220411-29-9,"Amide, Uracil",0,Herbicide
6337,"1,2,3-Propanetriol, homopolymer, octadecanoate",38344,9009-32-9,Unclassified,0,Adjuvant
6338,"9-Octadecanoic acid (9Z), diester with 1,2,3-propanetriol (9Cl)",38345,25637-84-7,Fatty acid ester,0,Adjuvant
6339,"9-Octadecanoic acid, ester with 1,2,3-propanetriol",38346,49553-76-6,Fatty acid ester,0,Adjuvant
6340,"9-Octadecanoic acid, monoester with oxybis (propanediol)",38347,12694-22-3,Fatty acid ester,0,Adjuvant
6341,"9-Octadecenenoic acid (Z)-, 2,3-dihydroxypropyl ester (9CI)",38348,111-03-5,Fatty acid ester,0,Adjuvant
6342,Almond oil,38349,8007-69-0,Oil - vegetable,0,Not Listed
6343,"Bentonite, sodium",38350,85409-30-5,Not Listed,0,Not Listed
6344,"Benzoic acid, ammonium salt",38351,1863-63-4,Benzoic acid,0,Not Listed
6345,"Benzoic acid, calcium salt",38352,2090-05-3,Benzoic acid,0,Not Listed
6346,"Benzoic acid, magnesium salt",38353,553-70-8,Benzoic acid,0,Not Listed
6347,Cellulose acetate,38354,9004-35-7,Cellulose derivative,0,Not Listed
6348,"Cellulose, carboxymethyl ether",38355,9000-11-7,Cellulose derivative,0,Not Listed
6349,"Cellulose, mixture with cellulose carboxymethyl ether, sodium salt",38356,51395-75-6,Cellulose derivative,0,Not Listed
6350,"Cellulose, pulp",38357,65996-61-4,Cellulose derivative,0,Not Listed
6351,"Cellulose, regenerated",38358,68442-85-3,Cellulose derivative,0,Not Listed
6352,"Citric acid, calcium salt (2:3)",38359,7693-13-2,Botanical,0,Not Listed
6353,"Citric acid, dipotassium salt",38360,3609-96-9,Botanical,0,Not Listed
6354,"Citric acid, disodium salt",38361,144-33-2,Botanical,0,Not Listed
6355,"Citric acid, monopotassium salt",38362,866-83-1,Botanical,0,Not Listed
6356,"Citric acid, potassium salt",38363,7778-49-6,Botanical,0,Not Listed
6357,"Citric acid, tripotassium salt",38364,866-84-2,Botanical,0,Not Listed
6358,"Citric acid, tripotassium salt, monohydrate",38365,61000-05-6,Botanical,0,Not Listed
6359,"Citric acid, trisodium salt, dihydrate",38366,6132-04-3,Botanical,0,Not Listed
6360,"Citric acid, trisodium salt, pentahydrate",38367,6858-44-2,Botanical,0,Not Listed
6361,Corn syrup solids,38368,68131-37-3,Carbohydrate,0,Not Listed
6362,"Decanoic acid, diester with 1,2,3-propanetriol (9Cl)",38369,53988-07-1,Fatty acid ester,0,Adjuvant
6363,"Dodecanoic acid, 2,3-dihydroxypropyl ester",38370,142-18-7,Not Listed,0,Not Listed
6364,"Dodecanoic acid, diester with 1,2,3-propanetriol (9Cl)",38371,27638-00-2,Fatty acid ester,0,Adjuvant
6365,Dolomite (CaMg(CO3)2),38372,16389-88-1,Inorganic,0,Not Listed
6366,Fuller's earth,38373,8031-18-3,Inorganic,0,Not Listed
6367,Gellan gum,38374,71010-52-1,Botanical,0,Not Listed
6368,"Hexadecanoic acid, diester with 1,2,3-propanetriol",38375,26657-95-4,Fatty acid ester,0,Adjuvant
6369,"Hexadecanoic acid, monoester with 1,2,3-propanetriol",38376,26657-96-5,Fatty acid ester,0,Adjuvant
6370,Iron magnesium oxide (Fe2MgO4),38377,12068-86-9,Inorganic,0,Not Listed
6371,"Lactose, monohydrate",38378,64044-51-5,"Carbohydrate, Animal derived",0,Not Listed
6372,Licorice extract,38379,68916-91-6,Botanical,0,Not Listed
6373,Lime (chemical) dolomitic,38380,12001-27-3,Inorganic,0,Not Listed
6374,"Magnesium oxide silicate (Mg3O(Si2O5)2), monohydrate",38381,12207-97-5,Inorganic,0,Not Listed
6375,"Magnesium silicate, hydrate",38382,1343-90-4,Inorganic,0,Not Listed
6376,Magnesium silicon oxide (Mg2Si3O8),38383,14987-04-3,Inorganic,0,Not Listed
6377,Magnesium sulfate heptahydrate,38384,10034-99-8,Inorganic,0,Not Listed
6378,Nepheline syenite,38385,37244-96-5,Inorganic,0,Not Listed
6379,Oat protein,38386,134134-87-5,Botanical,0,Not Listed
6380,"Octanoic acid, diester with 1,2,3-propanetriol (9Cl)",38387,36354-80-0,Fatty acid ester,0,Adjuvant
6381,"Octadecanoic acid, ester with 1,2,3-propanetriol",38388,11099-07-3,Fatty acid ester,0,Adjuvant
6382,Potassium octoate,38389,764-71-6,Not Listed,0,Not Listed
6383,Rice bran oil,38390,68553-81-1,Oil - vegetable,0,Not Listed
6384,"Silicic acid (H2SiO3), magnesium salt (1:1)",38392,13776-74-4,Inorganic,0,Not Listed
6385,"Silicic acid, aluminum potassium sodium salt",38393,12736-96-8,Inorganic,0,Not Listed
6386,Soapbark (Quillaja saponin),38394,1393-03-9,Botanical,0,Not Listed
6387,Tetradecanoic acid,38395,544-63-8,Fatty acid,0,Not Listed
6388,"Tetradecanoic acid, 2,3-dihydroxypropyl ester",38396,589-68-4,Fatty acid ester,0,Not Listed
6389,"Tetradecanoic acid, diester with 1,2,3-propanetriol (9Cl)",38397,53563-63-6,Fatty acid ester,0,Adjuvant
6390,"Tetradecanoic acid, monoester with 1,2,3-propanetriol (9Cl)",38398,27214-38-6,Fatty acid ester,0,Adjuvant
6391,"Zeolites, NaA",38399,68989-22-0,Inorganic,0,Not Listed
6392,Zinc iron oxide,38400,12063-19-3,Inorganic,0,Not Listed
6393,"(Z,Z)-7,11-Hexadecadienal",38402,Not Listed,Pheromone,0,Pheromone
6394,B-Clade Wolbachia pipientis zap strain intracellular obligate bacteria,38403,Not Listed,Microbial,0,Insecticide
6395,Methyl 5-(dimethylamino)-2-methyl-5-oxopentanoate,38404,1174627689,Unclassified,0,Solvent
6396,Guar hydroxypropyltrimethylammonium chloride,38405,71329-50-5,Unclassified,0,Adjuvant
6397,Chloramphenicol sodium succinate,38406,982-57-0,Not Listed,0,Not Listed
6398,Spinetoram (a mixture of spinetoram-J and spinetoram-L),38409,935545-74-7,Spinosyn,760.03,Insecticide
6399,"Furfuryl alcohol, proprionate",38410,623-19-8,Unclassified,0,Food additive
6400,Sarmentine,38411,78910-33-5,Not Listed,0,Not Listed
6401,"2-((2,6-diethylphenyl)(methoxymethyl)amino)-2-oxo-ethanesulfonic acid (A metabolite to Alachlor-type compounds)",38412,142363-53-9,Not Listed,0,Not Listed
6402,"(2,6-diethylphenyl)(methoxymethyl)amino)oxo-acetic acid (A metabolite to Alachlor-type compounds)",38413,171262-17-2,Not Listed,0,Not Listed
6403,Methiocarb sulfoxide phenol,38415,Not Listed,Unclassified,0,Breakdown product
6404,Methiocarb phenol,38416,Not Listed,Unclassified,0,Breakdown product
6405,4-chloro-3-ethyl-1-methylpyrazole-5-carboxamide,38417,Not Listed,Unclassified,383.88,Breakdown product
6406,Desamino amicarbazone,38418,Not Listed,Unclassified,241.29,Breakdown product
6407,isopropyl-2-hydroxy desamino amicarbazone,38419,Not Listed,Unclassified,241.29,Breakdown product
6408,"Streptomyces microflavus, strain AQ 6121",38420,Not Listed,Microbial,0,Fungicide
6409,Beauveria bassiana strain ANT-03 with fermentation solids,38421,Not Listed,Microbial,0,Insecticide
6410,Chromobacterium subtsugae strain SB3872 cells and spent fermentation media,38422,Not Listed,Microbial,0,Insecticide
6411,Bacillus subtilis strain IAB/BS03,38423,Not Listed,Microbial,0,Fungicide
6412,"Agrotis ipsilon nucleopolyhedrovirus, strain ABC-V56, DSMZ BV-0050",38424,Not Listed,Insect virus,0,Insecticide
6413,"N-(3,5-dichlorophenyl)3-isopropyl-2,4-dioxoimidazoline-1-carboxamide",38425,Not Listed,Unclassified,0,Breakdown product
6414,"3,6-dichlorosalicylic acid",38427,3401-80-7,Benzoic acid,0,Breakdown product
6415,Dinitrogen tetroxide,38428,10544-72-6,Inorganic,0,Not Listed
6416,"2-[4-(4-chlorophenoxy)-2-(trifluoromethyl)phenyl]-1-(1H-1,2,4-triazol-1-yl)propan-2-ol",38429,1417782-03-6,Not Listed,0,Not Listed
6417,IN-K5A77  (metabolite of Cyantraniliprole),38430,Not Listed,Unclassified,0,Breakdown product
6418,IN-K5A78 (metabolite of Cyantraniliprole),38431,Not Listed,Unclassified,0,Breakdown product
6419,IN-JSE76  (metabolite of Cyantraniliprole),38432,Not Listed,Unclassified,0,Breakdown product
6420,,38433,Not Listed,Not Listed,Not Listed,Not Listed
6421,,38434,,,Not Listed,Not Listed
6422,Cyflumetofen metabolite AB-1 Dimer,38436,Not Listed,Unclassified,0,Breakdown product
6423,Propylene urea,38437,1852-17-1,Unclassified,0,Breakdown product
6424,Acidified Sodium Chlorite,38438,Not Listed,Inorganic,0,"Microbiocide,Water Treatment"
6425,Biotin,38439,58-85-5,Not Listed,0,Not Listed
6426,DPX-Q8U80,38440,Not Listed,Not Listed,0,Not Listed
6427,BAS 850 H,38441,Not Listed,Not Listed,0,Not Listed
6428,5-(1-Methylsulfonyl)ethyl)-2-(trifluoromethyl)pyridine,38442,Not Listed,Unclassified,0,Breakdown product
6429,Jaguar H-79,38443,Not Listed,Not Listed,0,Not Listed
6430,IT-4,38444,Not Listed,Not Listed,0,Not Listed
6431,"4-[(2,2-difluoroethyl)amino]furan-2(5H)-one",38445,Not Listed,Unclassified,0,Breakdown product
6432,4-(5-Trifluoromethylpyridine-2-yloxy)phenol,38446,Not Listed,Not Listed,0,Not Listed
6433,"6-[5-Hydroxyl-1-methyl-1H-pyrazol-4-yl)carbonyl]-5-methyl-2,3-dihydro-4H-1-benzothiopyran-4-one",38447,Not Listed,Not Listed,0,Not Listed
6434,Disodium methylphosphinato-formate,38448,Not Listed,Not Listed,0,Not Listed
6435,Disodium methylphosphinato-propionate,38449,Not Listed,Not Listed,0,Not Listed
6436,2-Methylphosphino-acetic acid,38450,Not Listed,Not Listed,0,Not Listed
6437,"O-2,6-Dichloro-p-tolyl O-hydrogen O-methyl phosphorothioate",38451,Not Listed,Not Listed,0,Not Listed
6438,5-[(beta-D-glucopyranosyloxy)methyl]-2-(4-isopropyl-4-methyl-5-oxo-2-imidazolin-2-yl)nicotinic acid,38452,Not Listed,Not Listed,0,Not Listed
6439,"5-Chloro-thiazole-2-sulfonic acid, sodium salt",38453,Not Listed,Not Listed,0,Not Listed
6440,"3,4,4-Trifluoro-but-3-ene-1-sulfonic acid, sodium salt",38454,Not Listed,Unclassified,0,Breakdown product
6441,5-Chloro-2-methylsulfonyl thiazole,38455,Not Listed,Not Listed,0,Not Listed
6442,1-Methyl-3-(tetrahydro-3-furylmethyl)quanidinium dihydrogen phosphate (metabolite of Dinotefuran),38456,Not Listed,Not Listed,0,Not Listed
6443,2-Propoxy-3-propyl-4(3H)-quinazolinone,38457,Not Listed,Not Listed,0,Not Listed
6444,"(E)-2,4-Dihydro-5-methoxy-2-methyl-4-[2-[[[[1-[3-(trifluoromethyl)phenyl]ethylidene]amino]oxy]methyl]-phenyl]-3H-1,2,4-triazol-3",38458,Not Listed,Not Listed,0,Not Listed
6445,"1,2,3,4-tetrahydro-6-[1,2,2,2-tetrafluoro-1-(trifluoromethyl)ethyl]quinazoline-2,4-dione",38459,Not Listed,Not Listed,0,Not Listed
6446,N-{2-[3-Chloro-5-(trifloromethyl)pyridin-2-yl]-2-hydroxyethyl}-2-(trifluoromethyl)benzamide,38460,Not Listed,Not Listed,0,Not Listed
6447,3-Methylsulfinyl-5-trifluoromethylpyridine-2-carboxylic acid,38461,Not Listed,Not Listed,0,Not Listed
6448,IN-JCZ38 (metabolite of Cyantraniliprole),38462,Not Listed,Unclassified,0,Not Listed
6449,IN-J9Z38 (Metabolite of Cyantraniliprole),38463,Not Listed,Unclassified,0,Not Listed
6450,[Pyrazole-5-(14)C]-KIH-485,38464,Not Listed,Not Listed,0,Not Listed
6451,[Isoxazoline-3-(14)C]-KIH-485,38465,Not Listed,Not Listed,0,Not Listed
6452,Ethoxylated propoxylated di-sec-butylphenol,38469,69029-39-6,Polyalkyloxy Compound,0,Adjuvant
6453,Helicoverpa zea ABA-NPV-U,38470,Not Listed,Microbial,0,Insecticide
6454,Dipropylene glycol monobutyl ether,38471,29911-28-2,Glycol Ether,0,Solvent
