,PREFERRED NAME,CASRN,use,SMILES,alogp
3366,Glufosinate-P,35597-44-5,Herbicide,N[C@@H](CC[P+](=O)CO)C(O)=O,-0.4344000000000004
3369,Fluazuron,86811-58-7,Insecticide,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)c(Oc3ncc(cc3Cl)C(F)(F)F)c2,6.439600000000003
3371,Chromafenozide,143807-66-3,"Insect Growth Regulator,Insecticide",Cc1cc(C)cc(c1)C(=O)N(NC(=O)c2ccc3OCCCc3c2C)C(C)(C)C,4.522560000000004
3375,Ethiprole,181587-01-9,Insecticide,CC[S](=O)c1c(N)n(nc1C#N)c2c(Cl)cc(cc2Cl)C(F)(F)F,3.779280000000001
3376,Fluacrypyrim,229977-93-9,Insecticide,CO\C=C(C(=O)OC)/c1ccccc1COc2cc(nc(OC(C)C)n2)C(F)(F)F,4.021900000000003
3393,"DDT, o,p",789-02-6,Insecticide,Clc1ccc(cc1)C(c2ccccc2Cl)C(Cl)(Cl)Cl,6.495500000000002
3406,Phorate oxygen analog,2600-69-3,"Breakdown product,Insecticide",CCO[P](=O)(OCC)SCSCC,3.6113000000000026
3412,Imazamethabenz,100728-84-5,"Breakdown product,Herbicide",CC(C)C1(C)N=C(NC1=O)c2cc(C)ccc2C(O)=O,1.98432
3415,Tolfenpyrad,"129-55-8, 129558--8, 129558-76-5",Insecticide,CCc1nn(C)c(C(=O)NCc2ccc(Oc3ccc(C)cc3)cc2)c1Cl,4.6666200000000035
3416,"Oxazolidine, 3,3'-methylenebis[5-methyl-",66204-44-2,Microbiocide,CC1CN(CO1)CN2COC(C)C2,0.3003
3427,2-(Decylthio)ethanamine,29873-30-1,Microbiocide,CCCCCCCCCCSCCN,3.8190000000000026
3430,Captafol (cis isomer),2939-80-2,Fungicide,ClC(Cl)C(Cl)(Cl)SN1C(=O)C2CC=CCC2C1=O,3.520900000000001
3432,"Tetrachlorvinphos, E-isomer",961-11-5,Insecticide,CO[P](=O)(OC)OC(=C/Cl)/c1cc(Cl)c(Cl)cc1Cl,5.6015000000000015
3466,"Perfluorooctane sulfonate, potassium salt",2795-39-3,Insecticide,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,4.498500000000001
3468,"Dinitro cresol, ammonium salt",2980-64-5,"Fungicide,Herbicide,Insecticide",Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],0.8850199999999997
3496,Nitenpyram,"120738-89-8, 150824-47-8",Insecticide,CCN(Cc1ccc(Cl)nc1)\C(NC)=C\[N+]([O-])=O,1.8518999999999999
3510,Cucurbitacin,2222-07-3,Insecticide,CC(C)(O)\C=C\C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C,3.6194000000000024
3516,Matrine,519-02-8,Insecticide,O=C1CCC[C@@H]2[C@H]3CCCN4CCC[C@@H](CN12)[C@@H]34,1.8717
3521,Cnidiadin,41137-88-6,"Fungicide,Insecticide",CC(C)C(=O)OC(C)(C)C1Cc2c(O1)ccc3C=CC(=O)Oc23,3.074300000000002
3522,Oxymatrine,16837-52-8,Insecticide,[O-][N+]12CCC[C@H]3CN4[C@H](CCCC4=O)[C@@H](CCC1)[C@@H]23,1.8842999999999999
3525,Gingerol,23513-14-6,Fungicide,CCCCCC(O)CC(=O)CCc1ccc(OC)c(O)c1,3.2338000000000022
3528,Tecloftalam,76280-91-6,Fungicide,OC(=O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc2cccc(Cl)c2Cl,6.5575
3529,Flucetosulfuron,412928-75-7,Herbicide,COCC(=O)OC(C(C)F)c1ncccc1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,0.9878999999999999
3540,Validamycin A,37270-94-3,Fungicide,OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,-6.7526999999999875
3558,2-Chlorobenzenesulfonamide,6961-82-6,Microbiocide,N[S](=O)(=O)c1ccccc1Cl,0.9874000000000002
3563,"1-(4,6-Dimethoxypyrimidin-2-yl)-1-[3-(ethylsulfonyl)pyridin-2-yl]urea",138724-53-5,Herbicide,CC[S](=O)(=O)c1cccnc1N(C(N)=O)c2nc(OC)cc(OC)n2,0.8992000000000001
3564,Buminafos,51249-05-9,Insecticide,CCCCNC1(CCCCC1)[P](=O)(OCCCC)OCCCC,5.863000000000006
3566,Pefurazoate,101903-30-4,Fungicide,CCC(N(Cc1occc1)C(=O)n2ccnc2)C(=O)OCCCC=C,3.2344000000000017
3567,Pyrimidifen,105779-78-0,Insecticide,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,4.379140000000004
3568,Bioethanomethrin,22431-62-5,Insecticide,CC1(C)C(C=C2CCCC2)C1C(=O)OCc3coc(Cc4ccccc4)c3,5.686200000000006
3569,Flucarbazone,145026-88-6,Herbicide,COC1=NN(C(=O)N[S](=O)(=O)c2ccccc2OC(F)(F)F)C(=O)N1C,0.4355999999999996
3579,Flufenprox,107713-58-6,Insecticide,CCOc1ccc(cc1)C(COCc2cccc(Oc3ccc(Cl)cc3)c2)C(F)(F)F,7.393700000000006
3609,Primisulfuron,113036-87-6,Herbicide,OC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(OC(F)F)cc(OC(F)F)n2,1.888
3610,Esbiothrin,584-79-2,Insecticide,CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,4.002000000000003
3633,()-Methyl jasmonate,39924-52-2,Insecticide,CC/C=C/CC1C(CCC1=O)CC(=O)OC,2.501100000000001
3636,"1,2-Benzisothiazolin-3-one, 2-methyl-",2527-66-4,Microbiocide,CN1Sc2ccccc2C1=O,1.6
3639,"Phosphoric acid, 2-(1,1-dimethylethyl)-5-pyrimidinyl ethyl 1-methylethyl ester",1035300-36-7,Insecticide,CCO[P](=O)(OC(C)C)Oc1cnc(nc1)C(C)(C)C,3.722500000000003
3640,"Phosphorodithioic acid, O-methyl ester, S-ester with 2-mercapto-N-methylacetamide, S-potassium salt",20253-72-9,Insecticide,O=C(C[S-])NCCOP(O)S,-0.18490000000000023
3641,alpha-Pinene,80-56-8,Insecticide,CC1=CCC2CC1C2(C)C,2.9987000000000013
3643,Fenoxaprop-ethyl,82110-72-3,Herbicide,CCOC(=O)C(C)Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1,4.603900000000003
3644,Fenoxaprop-P,113158-40-0,Herbicide,CC(Oc1ccc(Oc2oc3cc(Cl)ccc3n2)cc1)C(O)=O,4.125400000000002
3646,Fenchlorazole,103112-35-2,Herbicide Safener,CCOC(=O)c1nn(c2ccc(Cl)cc2Cl)c(n1)C(Cl)(Cl)Cl,4.5775000000000015
3647,"Bilanafos, sodium salt",71048-99-2,Herbicide,CC(NC(=O)C(C)NC(=O)C(N)CCP(C)(=O)O)C(=O)[O-],-2.6366999999999963
3649,Triflusulfuron,135990-29-3,Herbicide,CN(C)c1nc(NC(=O)N[S](=O)(=O)c2c(C)cccc2C(O)=O)nc(OCC(F)(F)F)n1,1.3957199999999996
3651,Ocimene,"502-99-8, 3338-55-4, 3779-61-1, 13877-91-3","Insecticide,Pheromone",CC(C)\C=C\C=C(/C)C=C,3.3309000000000024
3654,Fenoxanil,115852-48-7,Fungicide,CC(C)C(C)(NC(=O)C(C)Oc1ccc(Cl)cc1Cl)C#N,3.8151800000000025
3657,Thiacloprid-amide,676228-91-4,Insecticide,NC(=O)N=C1SCCN1Cc2ccc(Cl)nc2,1.7185000000000001
3658,Bentazon methyl,61592-45-8,Herbicide,CC(C)N1C(=O)c2ccccc2N(C)[S]1(=O)=O,1.2318
3684,Furametpyr,123572-88-3,Fungicide,CC1OC(C)(C)c2cccc(NC(=O)c3c(C)nn(C)c3Cl)c12,3.9605200000000025
3686,Cafenstrole,125306-83-4,Herbicide,CCN(CC)C(=O)n1cnc(n1)[S](=O)(=O)c2c(C)cc(C)cc2C,2.3460600000000005
3690,Plifenate,21757-82-4,Insecticide,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,4.967800000000001
3693,Inezin,21722-85-0,Fungicide,CCO[P](=O)(SCc1ccccc1)c2ccccc2,4.474900000000003
3695,Jasmone,488-10-8,Insecticide,CC\C=C/CC1=C(C)CCC1=O,3.022100000000002
3698,Thiosultap-monosodium,29547-00-0,Insecticide,CN(C)C(CSS(=O)(=O)[O-])CSS(=O)(=O)O,-0.3539999999999995
3699,Isofenphos-methyl,99675-03-3,Insecticide,CO[P](=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,3.499500000000002
3726,"1H-Pyrazole-4-carboxamide, 3-(difluoromethyl)-N-(7-fluoro-2,3-dihydro-1,1,3-trimethyl-1H-inden-4-yl)-1-methyl-",1383809-87-7,Fungicide,CC1CC(C)(C)c2c(F)ccc(NC(=O)c3cn(C)nc3C(F)F)c12,4.533900000000004
3727,"N-[(3R)-2,3-dihydro-1,1,3-trimethyl-1H-inden-4-yl]-1-methyl-3-(difluoromethyl)-1H-pyrazole-4-carboxamide",1352994-67-2,Fungicide,C[C@@H]1CC(C)(C)c2cccc(NC(=O)c3cn(C)nc3C(F)F)c12,4.394800000000004
3728,Triptolid,38748-32-2,Insecticide,CC(C)[C@]12O[C@H]1[C@@H]3O[C@@]34[C@@]5(C)CCC6=C(COC6=O)[C@@H]5C[C@@H]7O[C@]47[C@@H]2O,1.1030999999999997
3735,Clenpirin,27050-41-5,Insecticide,CCCCN1CCCC1=Nc2ccc(Cl)c(Cl)c2,4.919300000000004
3737,Benzbromarone,3562-84-3,"Drug,Insecticide",CCc1oc2ccccc2c1C(=O)c3cc(Br)c(O)c(Br)c3,5.456800000000003
3738,Cymiazol,61676-87-7,Insecticide,CN1C=CSC1=Nc2ccc(C)cc2C,2.9358400000000016
3739,Fluoroimide,41205-21-4,Fungicide,Fc1ccc(cc1)N2C(=O)C(=C(Cl)C2=O)Cl,2.3881000000000006
3749,Pyrithione,1121-30-8,Microbiocide,[O-]n1ccccc1=S,1.5634899999999998
3757,Chlobenthiazone,63755-05-5,Fungicide,CN1C(=O)Sc2cccc(Cl)c12,2.2534
3825,BHC epislon,6108-10-7,Insecticide,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.644400000000001
1,Fenpropathrin,39515-41-8,Insecticide,CC1(C)C(C(=O)OC(C#N)C2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,5.268980000000004
4,Cypermethrin,52315-07-8,Insecticide,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)C1=CC=CC(OC2=CC=CC=C2)=C1,6.177980000000004
5,"(R,R)-Fenvalerate",67614-33-9,Insecticide,CC(C)[C@@H](C(=O)O[C@@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1,6.679980000000006
7,Es-fenvalerate,66230-04-4,Insecticide,CC(C)[C@H](C(=O)O[C@H](C#N)C1=CC=CC(OC2=CC=CC=C2)=C1)C1=CC=C(Cl)C=C1,6.679980000000006
13,Tetramethrin,7696-12-0,Insecticide,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,2.964900000000002
16,Phenothrin,26002-80-2,Insecticide,CC(C)=CC1C(C(=O)OCC2=CC=CC(OC3=CC=CC=C3)=C2)C1(C)C,5.760500000000005
17,tau-Fluvalinate,102851-06-9,Insecticide,CC(C)[C@@H](NC1=C(Cl)C=C(C=C1)C(F)(F)F)C(=O)OC(C#N)C1=CC(OC2=CC=CC=C2)=CC=C1,7.395680000000005
19,Permethrin,52645-53-1,Insecticide,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCC1=CC(OC2=CC=CC=C2)=CC=C1,6.113300000000005
23,Bifenthrin,82657-04-3,Insecticide,CC1=C(C=CC=C1COC(=O)[C@@H]1[C@H](\C=C(/Cl)C(F)(F)F)C1(C)C)C1=CC=CC=C1,6.6624200000000044
1,2-(dithiocyanomethylthio)-benzothiazol,No CAS allocated,Fungicide,N#CSC(SC#N)Sc1sc2ccccc2n1,4.1005600000000015
5,5-chloro-3-methyl-4-nitro-1H-pyrazole (CMNP),6814-58-0,Fungicide,Cc1[nH]nc(Cl)c1[N+]([O-])=O,1.2797199999999997
13,Ammonium hydroxyde,1336-21-6,Fungicide,[OH-],-0.1768
14,Ampropylfos,14047-23-5,Fungicide,CC[C@@H]([NH3+])[P]([O-])([O-])=O,-2.1218999999999992
31,Benazolin,5/6/3813,Herbicide,OC(=O)CN1C(=O)Sc2cccc(Cl)c12,1.8010000000000004
40,Benzalkonium chloride,8001-54-5,Herbicide,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,6.964100000000008
45,Beta-Cyfluthrin,1820573-27-0,Insecticide,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2ccc(F)c(Oc3ccccc3)c2,6.317080000000003
46,Beta-cypermethrin,65731-84-2,Insecticide,CC1(C)[C@@H](C=C(Cl)Cl)[C@H]1C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2,6.177980000000004
48,Bioallethrin,260359-57-7,Insecticide,CC(C)=CC1C(C(=O)OC2CC(=O)C(=C2C)CC=C)C1(C)C,4.002000000000003
52,Bitertanol,55179-31-2,Fungicide,CC(C)(C)C(O)C(Oc1ccc(cc1)c2ccccc2)n3cncn3,3.929700000000002
56,Blasticidin-S,2079-00-7,Fungicide,CN(CCC(N)CC(=O)N[C@H]1C=C[C@@H](O[C@@H]1C(O)=O)N2C=CC(=NC2=O)N)C(N)=N,-2.2187299999999954
57,Boric acid,10043-35-3,Insecticide,OB(O)O,-2.0518
75,Calciferol,50-14-6,Rodenticide,CC(C)[C@@H](C)/C=C/[C@@H](C)[C@H]1CC[C@H]2\C(CCC[C@]12C)=C\C=C3/C[C@@H](O)CCC3=C,7.641000000000009
79,Carbon monoxide,630-08-0,Rodenticide,[C-]#[O+],-0.03751
94,Chlorfenvinphos,470-90-6,Insecticide,CCO[P](=O)(OCC)OC(=C\Cl)/c1ccc(Cl)cc1Cl,5.7283000000000035
98,Chlorine dioxide,10049-04-4,Fungicide,[O-][Cl]=O,-2.378
103,Chloropicrin,76-06-2,Nematicide,[O-][N+](=O)C(Cl)(Cl)Cl,1.5908
104,Chloropropylate,10/2/5836,Acarizide,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c2ccc(Cl)cc2,4.180900000000003
111,Chlozolinate,84332-86-5,Fungicide,CCOC(=O)C1(C)OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,2.798400000000001
116,Cinmethylin,87818-31-3,Herbicide,CC(C)C12CCC(C)(O1)C(C2)OCc3ccccc3C,4.2478200000000035
120,Clothianidin,210880-92-5,Insecticide,CN=C(NCc1sc(Cl)nc1)N[N+]([O-])=O,0.6531999999999998
136,Cyproconazole,94361-06-5,Fungicide,CC(C1CC1)C(O)(Cn2cncn2)c3ccc(Cl)cc3,2.865400000000001
139,D-tagatose,87-81-0,Fungicide,OCC1(O)OC[C@@H](O)[C@H](O)[C@@H]1O,-3.2197999999999998
150,Dichlorprop,120-36-5,Herbicide,CC(Oc1ccc(Cl)cc1Cl)C(O)=O,2.845300000000001
151,Diclobutrazol,66345-62-8,Fungicide,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n2cncn2,3.7757000000000023
162,Diflubenzuron,35367-38-5,Insecticide,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,3.5801000000000016
163,Diflufenzopyr,109293-97-2,Herbicide,C\C(=N/NC(=O)Nc1cc(F)cc(F)c1)c2ncccc2C(O)=O,2.603700000000001
172,Diniconazole-M,83657-18-5,Fungicide,CC(C)(C)[C@@H](O)\C(=C/c1ccc(Cl)cc1Cl)n2cncn2,3.990000000000003
186,EDTA and its salts,60-00-4,Herbicide,OC(=O)CN(CCN(CC(O)=O)CC(O)=O)CC(O)=O,-2.0711999999999957
188,Elemental Iron,7439-89-6,Molluscicide,[Fe],-0.0025
191,Epoxiconazole,133855-98-8,Fungicide,Fc1ccc(cc1)[C@@]2(Cn3cncn3)O[C@H]2c4ccccc4Cl,3.7376000000000023
214,Fenbuconazole,114369-43-6,Fungicide,Clc1ccc(CCC(Cn2cncn2)(C#N)c3ccccc3)cc1,4.025880000000003
219,Fenoxycarb,72490-01-8,Insecticide,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,3.6038000000000023
222,Fenpropimorph,67306-03-0,Fungicide,CC(CN1CC(C)OC(C)C1)Cc2ccc(cc2)C(C)(C)C,4.271900000000004
224,Fenpyroximate,134098-61-6,Acarizide,Cn1nc(C)c(\C=N\OCc2ccc(cc2)C(=O)OC(C)(C)C)c1Oc3ccccc3,5.026820000000005
233,Flamprop,58667-63-3,Herbicide,CC(N(c1ccc(F)c(Cl)c1)C(=O)c2ccccc2)C(O)=O,3.599000000000002
234,Flamprop-M,90134-59-1,Herbicide,C[C@@H](N(c1ccc(F)c(Cl)c1)C(=O)c2ccccc2)C(O)=O,3.599000000000002
245,Flucycloxuron,94050-52-9,Acarizide,Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(CO/N=C(C3CC3)/c4ccc(Cl)cc4)cc2,5.911000000000004
261,Flurochloridone,61213-25-0,Herbicide,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,3.514400000000002
262,Fluroxypyr,69377-81-7 ,Herbicide,Nc1c(Cl)c(F)nc(OCC(O)=O)c1Cl,1.5731
272,Fosamine,59682-52-9,Herbicide,CCOP(=O)([O-])C(N)=O,-0.3449999999999999
273,Fosetyl,15845-66-6 ,Fungicide,CCO[P+](O)=O,0.6726000000000001
276,Fuberidazole,878-19-1,Fungicide,[nH]1c2ccccc2nc1c3occc3,2.8229000000000006
284,Glufosinate,51276-47-2,Herbicide,CP(=O)(O)CCC(N)C(=O)[O-],-1.6460999999999988
298,Hydroxyphenyl-salicylamide,526-18-1,Fungicide,Oc1ccc(NC(=O)c2ccccc2O)cc1,2.3501000000000003
302,Imazapic,104098-48-8,Herbicide,CC(C)C1(C)N=C(NC1=O)c2ncc(C)cc2C(O)=O,1.3793199999999999
308,Imidacloprid,138261-41-3,Insecticide,[O-][N+](=O)NC1=NCCN1Cc2ccc(Cl)nc2,0.6879
338,Kinoprene,42588-37-4,Insecticide,CC(C)CCCC(C)C\C=C\C(C)=C\C(=O)OCC#C,4.517800000000005
342,Lenacil,8/1/2164,Herbicide,O=C1NC2=C(CCC2)C(=O)N1C3CCCCC3,1.5305
349,Maltodextrin,9050-36-6,Insecticide,OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O,-3.3788
353,Mecoprop,93-65-2,Herbicide,CC(Oc1ccc(Cl)cc1C)C(O)=O,2.5003199999999994
368,Methacrifos,30864-28-9,Insecticide,COC(=O)C(/C)=C/O[P](=S)(OC)OC,1.5970999999999997
372,Methoprene,40596-69-8,Insecticide,COC(C)(C)CCCC(C)C\C=C\C(C)=C\C(=O)OC(C)C,5.062000000000006
374,Methoxychlor,72-43-5,Insecticide,COc1ccc(cc1)C(c2ccc(OC)cc2)C(Cl)(Cl)Cl,5.205900000000002
375,Methoxyfenozide,161050-58-4,Insecticide,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,4.206160000000003
384,Metribuzin,21087-64-9 ,Herbicide,CSC1=NN=C(C(=O)N1N)C(C)(C)C,0.3714999999999997
386,Metsulfuron-methyl,74223-64-6,Herbicide,COC(=O)c1ccccc1[S](=O)(=O)NC(=O)Nc2nc(C)nc(OC)n2,0.48561999999999983
401,Nitrogen,7727-37-9,Insecticide,N#N,0.03016
403,Nonylphenol ethoxylate,26027-38-3,Fungicide,CCCCCCCCCc1ccc(OCCO)cc1,4.350800000000005
405,Noruron,2163-79-3,Herbicide,CN(C)C(=O)NC1CC2CC1C3CCCC23,2.0822999999999996
429,Paraquat,4685-14-7,Herbicide,C[n+]1ccc(cc1)c2cc[n+](C)cc2,1.0025999999999997
433,Pendimethalin,40487-42-1 ,Herbicide,CCC(CC)Nc1c(cc(C)c(C)c1[N+]([O-])=O)[N+]([O-])=O,3.720340000000003
436,Pentachlorophenol,87-86-5,Herbicide,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.6592
443,Phenmedipham,13684-63-4 ,Herbicide,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,3.784220000000002
444,Phenthoate,3/7/2597,Insecticide,CCOC(=O)C(S[P](=S)(OC)OC)c1ccccc1,3.5413000000000023
448,Phosphane,7803–51-2,Insecticide,P,0.05809999999999993
450,Picloram,2/1/1918,Herbicide,Nc1c(Cl)c(Cl)nc(C(O)=O)c1Cl,2.3222
456,Pirimiphos-methyl,29232-93-7 ,Insecticide,CCN(CC)c1nc(C)cc(O[P](=S)(OC)OC)n1,2.5273200000000005
462,Potassium iodide,7681-11-0,Fungicide,[I-],-2.996
463,Potassium sorbate,24634-61-5,Fungicide,C/C=C/C=C/C(=O)[O-],-0.13139999999999996
464,Potassium thiocyanate,333-20-0,Fungicide,N#C[S-],0.01438
477,Propargite,2312-35-8,Acarizide,CC(C)(C)c1ccc(OC2CCCCC2O[S](=O)OCC#C)cc1,3.9192000000000036
484,Prosulfocarb,52888-80-9 ,Herbicide,CCCN(CCC)C(=O)SCc1ccccc1,4.161800000000003
493,Pyraclofos,89784-60-1,Acarizide,CCCS[P](=O)(OCC)Oc1cnn(c1)c2ccc(Cl)cc2,5.192300000000004
494,Pyranocoumarin,518-20-7,Rodenticide,COC1(C)CC(c2ccccc2)C3=C(O1)c4ccccc4OC3=O,4.070000000000004
498,Pyrethrins,8003-34-7 ,Insecticide,CC(C)=C[C@@H]1[C@@H](C(=O)O[C@H]2CC(=O)C(=C2C)C\C=C\C=C)C1(C)C,4.558200000000005
516,Quizalofop-P,see notes,Herbicide,C[C@@H](Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(O)=O,3.9274000000000022
517,Quizalofop-P-ethyl, 100646-51-3 ,Herbicide,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,4.4059000000000035
521,Rimsulfuron (aka renriduron),122931-48-0 ,Herbicide,CC[S](=O)(=O)c1cccnc1[S](=O)(=O)NC(=O)Nc2nc(OC)cc(OC)n2,0.19279999999999942
531,Sodium chloride,7647-14-5 ,Herbicide,[Na+],-2.996
532,Sodium dimethylarsinate,124-65-2,Rodenticide,C[As](C)(=O)[O-],-0.5210000000000001
534,Sodium dioctyl sulfosuccinate,1639-66-3,Acarizide,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)[O-],4.097700000000004
536,Sodium hydrogen carbonate (basic substance),144-55-8,Fungicide,O=C([O-])O,-1.1122999999999998
537,Sodium hydroxide,1310-73-2,Herbicide,[OH-],-0.1768
538,Sodium hypochlorite,7681-52-9,Bactericide,[O-]Cl,-0.49950000000000006
539,Sodium hypochlorite (BS),Sodium hypochlorite,Fungicide,[O-]Cl,-0.49950000000000006
546,Sodium thiocyanate,540-72-7,Herbicide,N#C[S-],0.01438
555,Sulfuryl fluoride,2699-79-8,Insecticide,F[S](F)(=O)=O,0.17020000000000013
556,Sulphuric acid,7664-93-9,Herbicide,O[S](O)(=O)=O,-0.6527999999999998
562,Tebufenozide,112410-23-8,Insecticide,CCc1ccc(cc1)C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C,4.451540000000004
566,Teflubenzuron,Teflubenzuron,Insecticide,Fc1cccc(F)c1C(=O)NC(=O)Nc2cc(Cl)c(F)c(Cl)c2F,4.511700000000001
620,Tridemorph,24602-86-6,Fungicide,CCCCCCCCCCCCCN1CC(C)OC(C)C1,5.406600000000005
625,Triflumizole,68694-11-1,Fungicide,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n2ccnc2,4.560200000000004
631,Validamycin,37248-47-8,Fungicide,OC[C@H]1C[C@H](N[C@H]2C=C(CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,-6.7526999999999875
0,3'-Methoxyrocaglamide,189322-69-8,Insecticide,COC1=CC2=C(C(OC)=C1)[C@]1(O)[C@H](O)[C@@H]([C@@H](C3=CC=CC=C3)[C@@]1(O2)C1=CC(OC)=C(OC)C=C1)C(=O)N(C)C,3.0592000000000015
1,(+)-Usnic acid,7562-61-0,Insecticide,CC(=O)C1=C(O)C(C)=C(O)C2=C1OC1=CC(=O)C(C(C)=O)=C(O)[C@@]21C,2.12662
2,Pogostone,23800-56-8,Insecticide,CC(C)CCC(=O)C1=C(O)C=C(C)OC1=O,2.2727199999999996
3,AC1LDCJL,19573-01-4,Insecticide,COC1=C2C=COC2=C(OCC(O)C(C)(C)O)C2=C1C=CC(=O)O2,2.0584
4,"Methyl 2-(furan-3-yl)-5-hydroxy-10-(2-methoxy-2-oxoethyl)-1,6,9a,10a-tetramethyl-9-oxo-3,3a,4a,5,5a,6,9,9a,10,10a-decahydro-2H-cyclopenta[b]naphtho[2,3-d]furan-6-carboxylate",18609-16-0,Insecticide,COC(=O)CC1C2(C)C(OC3CC(C(C)=C23)C2=COC=C2)C(O)C2C(C)(C=CC(=O)C12C)C(=O)OC,3.351600000000002
6,6-Deoxy-9alpha-hydroxycedrodorin,247036-52-8,Insecticide,COC(=O)C[C@H]1C(C)(C)[C@@H]2O[C@@]34C[C@@H]2C(=O)[C@]1(C)[C@@]3(O)CC[C@@]1(C)[C@@H](OC(=O)C[C@@]41O)C1=COC=C1,2.4818999999999996
7,Murraxocin,88478-44-8,Insecticide,CCOC([C@@H](O)C(C)=C)C1=C(OC)C=CC2=C1OC(=O)C=C2,2.816200000000001
9,"8-Isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene",37839-63-7,Insecticide,CC(C)C1CCC(C)=CCCC(=C)C=C1,4.891300000000005
10,6-n-Tridecylsalicylic acid,20261-38-5,Insecticide,CCCCCCCCCCCCCC1=C(C(O)=O)C(O)=CC=C1,5.943900000000006
12,Bilobalide,33570-04-6,Insecticide,[H][C@]12C[C@@](O)(C(C)(C)C)[C@]34[C@@H](O)C(=O)O[C@@]3([H])OC(=O)[C@]14CC(=O)O2,-0.7438
13,"3,6a,9-Trimethyl-7-(propan-2-yl)hexahydro-6,9-methanobenzo[1,2]pentaleno[1,6-bc]furan-4,6,7,8a,8b,9a(6aH,9H)-hexol",62394-04-1,Insecticide,[H]C1(C)CCC2(O)C3(C)CC4(O)O[C@@]2([C@]1([H])O)C1(O)C3(O)C[C@](O)(C(C)C)C41C,-0.35120000000000084
15,Isoastilbin,54081-48-0,Insecticide,[H][C@@]1(O[C@@H]2C(=O)C3=C(O)C=C(O)C=C3O[C@]2([H])C2=CC(O)=C(O)C=C2)O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O,0.03809999999999952
16,Savinin,493-95-8,Insecticide,O=C1OCC(CC2=CC=C3OCOC3=C2)\C1=C\C1=CC=C2OCOC2=C1,2.943100000000001
18,Bakkenolide A,19906-72-0,Insecticide,C[C@H]1CCC[C@@H]2C[C@@]3(C[C@]12C)C(=C)COC3=O,3.3221000000000025
19,Suberosin,581-31-7,Insecticide,COC1=C(CC=C(C)C)C=C2C=CC(=O)OC2=C1,3.3103000000000016
