,PREFERRED NAME,CASRN,use,SMILES,mw,nheavy,alogp
1899,Oxymatrine,16837-52-8,Insecticide,O=C1CCC[C@@H]2[C@H]3CCC[N+]4([O-])CCC[C@@H](CN12)[C@@H]34,264.3689999999999,19,1.8842999999999999
1900,Gingerol,23513-14-6,Fungicide,CCCCCC(O)CC(=O)CCc1ccc(OC)c(O)c1,294.39099999999996,21,3.2338000000000022
1901,Tecloftalam,76280-91-6,Fungicide,O=C(O)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)Nc1cccc(Cl)c1Cl,447.91600000000017,24,6.5575
1902,Flucetosulfuron,412928-75-7,Herbicide,COCC(=O)OC(c1ncccc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1)C(C)F,487.4660000000002,33,0.9879000000000002
1906,2-Chlorobenzenesulfonamide,6961-82-6,Microbiocide,NS(=O)(=O)c1ccccc1Cl,191.63899999999998,11,0.9874000000000002
1907,"1-(4,6-Dimethoxypyrimidin-2-yl)-1-[3-(ethylsulfonyl)pyridin-2-yl]urea",138724-53-5,Herbicide,CCS(=O)(=O)c1cccnc1N(C(N)=O)c1nc(OC)cc(OC)n1,367.3870000000001,25,0.8992000000000001
1908,Buminafos,51249-05-9,Insecticide,CCCCNC1(P(=O)(OCCCC)OCCCC)CCCCC1,347.4800000000002,23,5.863000000000007
1909,Pefurazoate,101903-30-4,Fungicide,C=CCCCOC(=O)C(CC)N(Cc1ccco1)C(=O)n1ccnc1,345.399,25,3.2344000000000017
1910,Pyrimidifen,105779-78-0,Insecticide,CCOCCc1ccc(OCCNc2ncnc(CC)c2Cl)c(C)c1C,377.91600000000017,26,4.379140000000004
1911,Bioethanomethrin,22431-62-5,Insecticide,CC1(C)C(C=C2CCCC2)C1C(=O)OCc1coc(Cc2ccccc2)c1,364.48500000000007,27,5.686200000000006
1912,Flucarbazone,145026-88-6,Herbicide,COc1nn(C(=O)NS(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,396.30300000000005,26,0.4355999999999996
1913,Flufenprox,107713-58-6,Insecticide,CCOc1ccc(C(COCc2cccc(Oc3ccc(Cl)cc3)c2)C(F)(F)F)cc1,450.884,31,7.393700000000005
1916,Primisulfuron,113036-87-6,Herbicide,O=C(Nc1nc(OC(F)F)cc(OC(F)F)n1)NS(=O)(=O)c1ccccc1C(=O)O,454.31400000000014,30,1.8879999999999997
1917,Esbiothrin,584-79-2,Insecticide,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,302.41400000000004,22,4.002000000000003
1919,()-Methyl jasmonate,39924-52-2,Insecticide,CC/C=C/CC1C(=O)CCC1CC(=O)OC,224.29999999999995,16,2.501100000000001
1920,"1,2-Benzisothiazolin-3-one, 2-methyl-",2527-66-4,Microbiocide,Cn1sc2ccccc2c1=O,165.21699999999996,11,1.6
1921,"Phosphoric acid, 2-(1,1-dimethylethyl)-5-pyrimidinyl ethyl 1-methylethyl ester",1035300-36-7,Insecticide,CCOP(=O)(Oc1cnc(C(C)(C)C)nc1)OC(C)C,302.31100000000004,20,3.722500000000003
1922,"Phosphorodithioic acid, O-methyl ester, S-ester with 2-mercapto-N-methylacetamide, S-potassium salt",20253-72-9,Insecticide,O=C(CS)NCCOP(O)S,215.23600000000002,11,0.19799999999999995
1923,alpha-Pinene,80-56-8,Insecticide,CC1=CCC2CC1C2(C)C,136.238,10,2.9987000000000013
1924,Fenoxaprop-ethyl,82110-72-3,Herbicide,CCOC(=O)C(C)Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1,361.7810000000001,25,4.603900000000004
1925,Fenoxaprop-P,113158-40-0,Herbicide,CC(Oc1ccc(Oc2nc3ccc(Cl)cc3o2)cc1)C(=O)O,333.72700000000003,23,4.125400000000003
1926,Fenchlorazole,103112-35-2,Herbicide Safener,CCOC(=O)c1nc(C(Cl)(Cl)Cl)n(-c2ccc(Cl)cc2Cl)n1,403.4800000000001,22,4.5775000000000015
1927,"Bilanafos, sodium salt",71048-99-2,Herbicide,CC(NC(=O)C(C)NC(=O)C(N)CCP(C)(=O)O)C(=O)O,323.286,21,-1.3019999999999978
1928,Triflusulfuron,135990-29-3,Herbicide,Cc1cccc(C(=O)O)c1S(=O)(=O)NC(=O)Nc1nc(OCC(F)(F)F)nc(N(C)C)n1,478.40900000000016,32,1.3957199999999998
1929,Ocimene,"502-99-8, 3338-55-4, 3779-61-1, 13877-91-3","Insecticide,Pheromone",C=C/C(C)=C/C=C/C(C)C,136.23799999999997,10,3.3309000000000015
1930,Fenoxanil,115852-48-7,Fungicide,CC(Oc1ccc(Cl)cc1Cl)C(=O)NC(C)(C#N)C(C)C,329.2270000000001,21,3.8151800000000025
1931,Thiacloprid-amide,676228-91-4,Insecticide,NC(=O)N=C1SCCN1Cc1ccc(Cl)nc1,270.745,17,1.7185000000000001
1932,Bentazon methyl,61592-45-8,Herbicide,CC(C)N1C(=O)c2ccccc2N(C)S1(=O)=O,254.31099999999998,17,1.2318
1933,Furametpyr,123572-88-3,Fungicide,Cc1nn(C)c(Cl)c1C(=O)Nc1cccc2c1C(C)OC2(C)C,333.81900000000013,23,3.9605200000000025
1934,Cafenstrole,125306-83-4,Herbicide,CCN(CC)C(=O)n1cnc(S(=O)(=O)c2c(C)cc(C)cc2C)n1,350.4440000000001,24,2.3460600000000005
1935,Plifenate,21757-82-4,Insecticide,CC(=O)OC(c1ccc(Cl)c(Cl)c1)C(Cl)(Cl)Cl,336.429,17,4.967800000000001
1936,Inezin,21722-85-0,Fungicide,CCOP(=O)(SCc1ccccc1)c1ccccc1,292.34000000000003,19,4.474900000000003
1938,Jasmone,488-10-8,Insecticide,CC/C=C\CC1=C(C)CCC1=O,164.248,12,3.022100000000002
1939,Thiosultap-monosodium,29547-00-0,Insecticide,CN(C)C(CSS(=O)(=O)O)CSS(=O)(=O)O,311.42800000000005,16,-0.011399999999999466
1940,Isofenphos-methyl,99675-03-3,Insecticide,COP(=S)(NC(C)C)Oc1ccccc1C(=O)OC(C)C,331.3740000000001,21,3.499500000000002
1943,"1H-Pyrazole-4-carboxamide, 3-(difluoromethyl)-N-(7-fluoro-2,3-dihydro-1,1,3-trimethyl-1H-inden-4-yl)-1-methyl-",1383809-87-7,Fungicide,CC1CC(C)(C)c2c(F)ccc(NC(=O)c3cn(C)nc3C(F)F)c21,351.37200000000007,25,4.533900000000004
1944,"N-[(3R)-2,3-dihydro-1,1,3-trimethyl-1H-inden-4-yl]-1-methyl-3-(difluoromethyl)-1H-pyrazole-4-carboxamide",1352994-67-2,Fungicide,C[C@@H]1CC(C)(C)c2cccc(NC(=O)c3cn(C)nc3C(F)F)c21,333.382,24,4.394800000000004
1945,Triptolid,38748-32-2,Insecticide,CC(C)[C@]12O[C@H]1[C@@H]1O[C@]13[C@]1(O[C@H]1C[C@H]1C4=C(CC[C@@]13C)C(=O)OC4)[C@@H]2O,360.40600000000006,26,1.1030999999999997
1946,Clenpirin,27050-41-5,Insecticide,CCCCN1CCCC1=Nc1ccc(Cl)c(Cl)c1,285.21799999999996,18,4.919300000000004
1947,Benzbromarone,3562-84-3,"Drug,Insecticide",CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,424.088,22,5.456800000000003
1948,Cymiazol,61676-87-7,Insecticide,Cc1ccc(N=c2sccn2C)c(C)c1,218.32500000000002,15,2.9358400000000016
1949,Fluoroimide,41205-21-4,Fungicide,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,260.051,16,2.3881000000000006
1950,Pyrithione,1121-30-8,Microbiocide,On1ccccc1=S,127.168,8,1.45489
1951,Chlobenthiazone,63755-05-5,Fungicide,Cn1c(=O)sc2cccc(Cl)c21,199.66199999999998,12,2.2534
1952,BHC epislon,6108-10-7,Insecticide,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,290.832,12,3.644400000000001
1953,Fenpropathrin,39515-41-8,Insecticide,CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C,349.43000000000006,26,5.268980000000004
1954,Cypermethrin,52315-07-8,Insecticide,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,416.30400000000014,28,6.177980000000004
1955,"(R,R)-Fenvalerate",67614-33-9,Insecticide,CC(C)[C@@H](C(=O)O[C@@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,30,6.679980000000006
1956,Es-fenvalerate,66230-04-4,Insecticide,CC(C)[C@H](C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1)c1ccc(Cl)cc1,419.908,30,6.679980000000006
1957,Tetramethrin,7696-12-0,Insecticide,CC(C)=CC1C(C(=O)OCN2C(=O)C3=C(CCCC3)C2=O)C1(C)C,331.4120000000001,24,2.964900000000002
1958,Phenothrin,26002-80-2,Insecticide,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,350.4580000000001,26,5.760500000000005
1959,tau-Fluvalinate,102851-06-9,Insecticide,CC(C)[C@@H](Nc1ccc(C(F)(F)F)cc1Cl)C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,502.9200000000002,35,7.395680000000005
1960,Permethrin,52645-53-1,Insecticide,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,391.2940000000001,26,6.113300000000004
1961,Bifenthrin,82657-04-3,Insecticide,Cc1c(COC(=O)[C@@H]2[C@H](/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,422.8740000000001,29,6.662420000000005
1962,2-(dithiocyanomethylthio)-benzothiazol,No CAS allocated,Fungicide,N#CSC(SC#N)Sc1nc2ccccc2s1,295.439,17,4.1005600000000015
1963,2-Naphthyloxyacetamide,35368-77-5,"HB,PG",NC(=O)COc1ccc2ccccc2c1,201.225,15,1.7039
1964,5-chloro-3-methyl-4-nitro-1H-pyrazole (CMNP),6814-58-0,Fungicide,Cc1[nH]nc(Cl)c1[N+](=O)[O-],161.54799999999997,10,1.2797199999999997
1966,Ampropylfos,14047-23-5,Fungicide,CC[C@@H](N)P(=O)(O)O,139.09099999999998,8,-0.1411
1968,Benazolin,5/6/3813,Herbicide,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,243.671,15,1.8010000000000004
1969,Benzalkonium chloride,8001-54-5,Herbicide,CCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,332.59599999999995,24,6.964100000000008
1970,Beta-Cyfluthrin,1820573-27-0,Insecticide,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c1ccc(F)c(Oc2ccccc2)c1,434.29400000000015,29,6.317080000000003
1971,Beta-cypermethrin,65731-84-2,Insecticide,CC1(C)[C@H](C(=O)O[C@H](C#N)c2cccc(Oc3ccccc3)c2)[C@@H]1C=C(Cl)Cl,416.304,28,6.177980000000003
1972,Bioallethrin,260359-57-7,Insecticide,C=CCC1=C(C)C(OC(=O)C2C(C=C(C)C)C2(C)C)CC1=O,302.41400000000004,22,4.002000000000003
1973,Bitertanol,55179-31-2,Fungicide,CC(C)(C)C(O)C(Oc1ccc(-c2ccccc2)cc1)n1cncn1,337.423,25,3.929700000000002
1976,Cadusafos (aka ebufos),95465-99-9,"IN,NE",CCOP(=O)(SC(C)CC)SC(C)CC,270.4,15,5.194400000000004
1977,Calciferol,50-14-6,Rodenticide,C=C1CC[C@H](O)C/C1=C\C=C1/CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,396.6590000000001,29,7.641000000000008
1984,Chlorfenson (aka chlorfenizon),80-33-1,"AC,IN",O=S(=O)(Oc1ccc(Cl)cc1)c1ccc(Cl)cc1,303.166,18,3.7611000000000017
1985,Chlorfenvinphos,470-90-6,Insecticide,CCOP(=O)(OCC)O/C(=C\Cl)c1ccc(Cl)cc1Cl,359.5730000000001,20,5.7283000000000035
1987,Chloropicrin,76-06-2,Nematicide,O=[N+]([O-])C(Cl)(Cl)Cl,164.37500000000003,7,1.5908
1988,Chloropropylate,10/2/5836,Acarizide,CC(C)OC(=O)C(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,339.2180000000001,22,4.180900000000003
1989,Chlorpyrifos-methyl,5598-13-0,"AC,IN",COP(=S)(OC)Oc1nc(Cl)c(Cl)cc1Cl,322.53700000000003,16,3.9379000000000017
1990,Chlozolinate,84332-86-5,Fungicide,CCOC(=O)C1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,332.13900000000007,21,2.798400000000001
1991,Cinmethylin,87818-31-3,Herbicide,Cc1ccccc1COC1CC2(C(C)C)CCC1(C)O2,274.40399999999994,20,4.2478200000000035
1992,Clothianidin,210880-92-5,Insecticide,CN=C(NCc1cnc(Cl)s1)N[N+](=O)[O-],249.68300000000002,15,0.6531999999999998
1995,Cyproconazole,94361-06-5,Fungicide,CC(C1CC1)C(O)(Cn1cncn1)c1ccc(Cl)cc1,291.78200000000004,20,2.865400000000001
1997,Demeton-S-methyl,919-86-8,"AC,IN",CCSCCSP(=O)(OC)OC,230.29099999999997,12,2.8736000000000015
1998,Diazinon,333-41-5,"AC,IN",CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,304.35200000000003,19,3.5847200000000026
1999,Dichlorprop,120-36-5,Herbicide,CC(Oc1ccc(Cl)cc1Cl)C(=O)O,235.06599999999997,14,2.845300000000001
2000,Diclobutrazol,66345-62-8,Fungicide,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1Cl)n1cncn1,328.243,21,3.7757000000000023
2001,Dicrotophos,3735-78-2,"AC,IN",COP(=O)(OC)O/C(C)=C/C(=O)N(C)C,237.19199999999998,15,1.3959
2002,Diflubenzuron,35367-38-5,Insecticide,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(Cl)cc1,310.687,21,3.5801000000000016
2003,Diflufenzopyr,109293-97-2,Herbicide,C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,334.28200000000004,24,2.603700000000001
2004,Dimethipin,55290-64-7,"HB,PG",CC1=C(C)S(=O)(=O)CCS1(=O)=O,210.27599999999995,12,0.08099999999999996
2005,Dimethyl disulphide,624-92-0,"FU,NE",CSSC,94.20400000000001,4,1.6274
2006,Diniconazole-M,83657-18-5,Fungicide,CC(C)(C)[C@@H](O)/C(=C\c1ccc(Cl)cc1Cl)n1cncn1,326.22700000000003,21,3.990000000000003
2011,Epoxiconazole,133855-98-8,Fungicide,Fc1ccc([C@@]2(Cn3cncn3)O[C@H]2c2ccccc2Cl)cc1,329.76200000000006,23,3.7376000000000023
2012,Fenbuconazole,114369-43-6,Fungicide,N#CC(CCc1ccc(Cl)cc1)(Cn1cncn1)c1ccccc1,336.826,24,4.025880000000003
2014,Fenoxycarb,72490-01-8,Insecticide,CCOC(=O)NCCOc1ccc(Oc2ccccc2)cc1,301.34200000000004,22,3.6038000000000023
2015,Fenpropimorph,67306-03-0,Fungicide,CC(Cc1ccc(C(C)(C)C)cc1)CN1CC(C)OC(C)C1,303.49000000000007,22,4.271900000000004
2016,Fenpyroximate,134098-61-6,Acarizide,Cc1nn(C)c(Oc2ccccc2)c1/C=N/OCc1ccc(C(=O)OC(C)(C)C)cc1,421.49700000000024,31,5.026820000000005
2018,Flamprop,58667-63-3,Herbicide,CC(C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,321.735,22,3.599000000000002
2019,Flamprop-M,90134-59-1,Herbicide,C[C@H](C(=O)O)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,321.735,22,3.599000000000002
2020,Flucycloxuron,94050-52-9,Acarizide,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CO/N=C(/c2ccc(Cl)cc2)C2CC2)cc1,483.90200000000027,34,5.911000000000004
2021,Flurochloridone,61213-25-0,Herbicide,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,312.118,19,3.514400000000002
2022,Fluroxypyr,69377-81-7 ,Herbicide,Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl,255.03199999999998,15,1.5731
2023,Fosamine,59682-52-9,Herbicide,CCOP(=O)(O)C(N)=O,153.07399999999996,9,0.28700000000000014
2024,Fosetyl,15845-66-6 ,Fungicide,CCO[P+](=O)O,109.04099999999998,6,0.6726000000000001
2025,Fuberidazole,878-19-1,Fungicide,c1coc(-c2nc3ccccc3[nH]2)c1,184.198,14,2.8228999999999997
2026,Glufosinate,51276-47-2,Herbicide,CP(=O)(O)CCC(N)C(=O)O,181.128,11,-0.3114000000000004
2027,Glutaraldehyde (aka glutardialdehyde),111-30-8,"BA,FU",O=CCCCC=O,100.11699999999999,7,0.5545
2028,Hexythiazox,78587-05-0,"AC,IN",C[C@H]1C(c2ccc(Cl)cc2)SC(=O)N1C(=O)NC1CCCCC1,352.88700000000017,23,4.980700000000004
2029,Hydroxyphenyl-salicylamide,526-18-1,Fungicide,O=C(Nc1ccc(O)cc1)c1ccccc1O,229.23499999999999,17,2.3501000000000007
2030,Imazapic,104098-48-8,Herbicide,Cc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(C(=O)O)c1,275.308,20,1.37932
2031,Imidacloprid,138261-41-3,Insecticide,O=[N+]([O-])NC1=NCCN1Cc1ccc(Cl)nc1,255.66500000000002,17,0.6879
2034,Kinoprene,42588-37-4,Insecticide,C#CCOC(=O)/C=C(C)/C=C/CC(C)CCCC(C)C,276.41999999999996,20,4.517800000000004
2035,Lenacil,8/1/2164,Herbicide,O=c1[nH]c2c(c(=O)n1C1CCCCC1)CCC2,234.2989999999999,17,1.5305
2039,Mecoprop,93-65-2,Herbicide,Cc1cc(Cl)ccc1OC(C)C(=O)O,214.648,14,2.5003199999999994
2040,Methacrifos,30864-28-9,Insecticide,COC(=O)/C(C)=C/OP(=S)(OC)OC,240.21699999999998,14,1.5970999999999997
2041,Methoprene,40596-69-8,Insecticide,COC(C)(C)CCCC(C)C/C=C/C(C)=C/C(=O)OC(C)C,310.47800000000007,22,5.062000000000006
2042,Methoxychlor,72-43-5,Insecticide,COc1ccc(C(c2ccc(OC)cc2)C(Cl)(Cl)Cl)cc1,345.653,21,5.205900000000003
2043,Methoxyfenozide,161050-58-4,Insecticide,COc1cccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)c1C,368.47700000000015,27,4.206160000000003
2045,Metribuzin,21087-64-9 ,Herbicide,CSc1nnc(C(C)(C)C)c(=O)n1N,214.29399999999998,14,0.37150000000000005
2046,Metsulfuron-methyl,74223-64-6,Herbicide,COC(=O)c1ccccc1S(=O)(=O)NC(=O)Nc1nc(C)nc(OC)n1,381.3700000000001,26,0.48561999999999983
2047,Mevinphos,7786-34-7,"AC,IN",COC(=O)/C=C(\C)OP(=O)(OC)OC,224.14899999999997,14,1.4807
2049,Nonylphenol ethoxylate,26027-38-3,Fungicide,CCCCCCCCCc1ccc(OCCO)cc1,264.409,19,4.350800000000005
2050,Noruron,2163-79-3,Herbicide,CN(C)C(=O)NC1CC2CC1C1CCCC21,222.33199999999994,16,2.0822999999999996
2052,Paraquat,4685-14-7,Herbicide,C[n+]1ccc(-c2cc[n+](C)cc2)cc1,186.258,14,1.0025999999999995
2053,Pendimethalin,40487-42-1 ,Herbicide,CCC(CC)Nc1c([N+](=O)[O-])cc(C)c(C)c1[N+](=O)[O-],281.312,20,3.720340000000003
2054,Pentachlorophenol,87-86-5,Herbicide,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,266.33799999999997,12,4.6592
2055,Phenmedipham,13684-63-4 ,Herbicide,COC(=O)Nc1cccc(OC(=O)Nc2cccc(C)c2)c1,300.314,22,3.784220000000002
2056,Phenthoate,3/7/2597,Insecticide,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1,320.37199999999996,19,3.5413000000000023
2058,Picloram,2/1/1918,Herbicide,Nc1c(Cl)c(Cl)nc(C(=O)O)c1Cl,241.46099999999998,13,2.3222
2059,Pirimiphos-methyl,29232-93-7 ,Insecticide,CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,305.34000000000003,19,2.5273200000000005
2061,Potassium permanganate,7722-64-7,"BA,FU,MO",O=[Mn](=O)(=O)O,119.94199999999998,5,-0.9158999999999999
2062,Potassium sorbate,24634-61-5,Fungicide,C/C=C/C=C/C(=O)O,112.12799999999999,8,1.2033
2064,Propargite,2312-35-8,Acarizide,C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,350.4800000000001,24,3.9192000000000027
2066,Prosulfocarb,52888-80-9 ,Herbicide,CCCN(CCC)C(=O)SCc1ccccc1,251.395,17,4.161800000000003
2067,Pyraclofos,89784-60-1,Acarizide,CCCSP(=O)(OCC)Oc1cnn(-c2ccc(Cl)cc2)c1,360.803,22,5.192300000000004
2068,Pyranocoumarin,518-20-7,Rodenticide,COC1(C)CC(c2ccccc2)c2c(c3ccccc3oc2=O)O1,322.3600000000001,24,4.070000000000004
2069,Pyrethrins,8003-34-7 ,Insecticide,C=C/C=C/CC1=C(C)[C@@H](OC(=O)[C@@H]2[C@@H](C=C(C)C)C2(C)C)CC1=O,328.4520000000001,24,4.558200000000004
2070,Quizalofop-P,see notes,Herbicide,C[C@@H](Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1)C(=O)O,344.7540000000001,24,3.9274000000000022
2071,Quizalofop-P-ethyl, 100646-51-3 ,Herbicide,CCOC(=O)[C@@H](C)Oc1ccc(Oc2cnc3cc(Cl)ccc3n2)cc1,372.8080000000001,26,4.4059000000000035
2072,Rimsulfuron (aka renriduron),122931-48-0 ,Herbicide,CCS(=O)(=O)c1cccnc1S(=O)(=O)NC(=O)Nc1nc(OC)cc(OC)n1,431.4520000000002,28,0.19279999999999942
2077,Sodium dioctyl sulfosuccinate,1639-66-3,Acarizide,CCCCCCCCOC(=O)CC(C(=O)OCCCCCCCC)S(=O)(=O)O,422.5840000000003,28,4.440300000000004
2078,Sodium hydrogen carbonate (basic substance),144-55-8,Fungicide,O=C(O)O,62.02400000000001,4,0.2224
2084,Sulfuryl fluoride,2699-79-8,Insecticide,O=S(=O)(F)F,102.061,5,0.17020000000000013
2085,Sulphuric acid,7664-93-9,Herbicide,O=S(=O)(O)O,98.07899999999998,5,-0.6527999999999998
2086,Tebufenozide,112410-23-8,Insecticide,CCc1ccc(C(=O)NN(C(=O)c2cc(C)cc(C)c2)C(C)(C)C)cc1,352.47800000000007,26,4.451540000000004
2087,Teflubenzuron,Teflubenzuron,Insecticide,O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(F)c(Cl)c1F,381.1120000000001,24,4.5117
2089,Tridemorph,24602-86-6,Fungicide,CCCCCCCCCCCCCN1CC(C)OC(C)C1,297.527,21,5.406600000000005
2090,Triflumizole,68694-11-1,Fungicide,CCCOCC(=Nc1ccc(Cl)cc1C(F)(F)F)n1ccnc1,345.752,23,4.560200000000004
2091,Triforine,26644-46-2,"AC,FU",O=CNC(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)C(Cl)(Cl)Cl,434.9660000000001,22,1.488600000000001
2096,(+)-Usnic acid,7562-61-0,Insecticide,CC(=O)C1=C(O)[C@]2(C)C(=CC1=O)Oc1c(C(C)=O)c(O)c(C)c(O)c12,344.3190000000001,25,2.1266200000000004
2097,Pogostone,23800-56-8,Insecticide,Cc1cc(O)c(C(=O)CCC(C)C)c(=O)o1,224.25599999999997,16,2.2727199999999996
2098,AC1LDCJL,19573-01-4,Insecticide,COc1c2ccoc2c(OCC(O)C(C)(C)O)c2oc(=O)ccc12,334.32400000000007,24,2.0584
2099,"Methyl 2-(furan-3-yl)-5-hydroxy-10-(2-methoxy-2-oxoethyl)-1,6,9a,10a-tetramethyl-9-oxo-3,3a,4a,5,5a,6,9,9a,10,10a-decahydro-2H-cyclopenta[b]naphtho[2,3-d]furan-6-carboxylate",18609-16-0,Insecticide,COC(=O)CC1C2(C)C3=C(C)C(c4ccoc4)CC3OC2C(O)C2C(C)(C(=O)OC)C=CC(=O)C21C,498.5720000000003,36,3.351600000000002
2101,6-Deoxy-9alpha-hydroxycedrodorin,247036-52-8,Insecticide,COC(=O)C[C@H]1C(C)(C)[C@@H]2O[C@@]34C[C@@H]2C(=O)[C@]1(C)[C@@]3(O)CC[C@@]1(C)[C@H](c2ccoc2)OC(=O)C[C@@]41O,502.56000000000034,36,2.481900000000001
2102,Murraxocin,88478-44-8,Insecticide,C=C(C)[C@H](O)C(OCC)c1c(OC)ccc2ccc(=O)oc12,304.34200000000004,22,2.816200000000001
2104,"8-Isopropyl-1-methyl-5-methylenecyclodeca-1,6-diene",37839-63-7,Insecticide,C=C1C=CC(C(C)C)CCC(C)=CCC1,204.35699999999994,15,4.891300000000005
2105,6-n-Tridecylsalicylic acid,20261-38-5,Insecticide,CCCCCCCCCCCCCc1cccc(O)c1C(=O)O,320.473,23,5.943900000000006
2106,Bilobalide,33570-04-6,Insecticide,CC(C)(C)[C@]1(O)C[C@@H]2OC(=O)C[C@@]23C(=O)O[C@@H]2OC(=O)[C@H](O)[C@]213,326.30100000000004,23,-0.7438
2107,"3,6a,9-Trimethyl-7-(propan-2-yl)hexahydro-6,9-methanobenzo[1,2]pentaleno[1,6-bc]furan-4,6,7,8a,8b,9a(6aH,9H)-hexol",62394-04-1,Insecticide,CC1CCC2(O)C3(C)CC4(O)O[C@@]2([C@@H]1O)C1(O)C3(O)C[C@](O)(C(C)C)C41C,384.46900000000016,27,-0.35120000000000084
2109,Isoastilbin,54081-48-0,Insecticide,C[C@@H]1O[C@@H](O[C@@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,450.39600000000013,32,0.038099999999999745
2110,Savinin,493-95-8,Insecticide,O=C1OCC(Cc2ccc3c(c2)OCO3)/C1=C/c1ccc2c(c1)OCO2,352.3420000000001,26,2.943100000000002
2112,Bakkenolide A,19906-72-0,Insecticide,C=C1COC(=O)[C@@]12C[C@H]1CCC[C@H](C)[C@@]1(C)C2,234.3389999999999,17,3.3221000000000025
2113,Suberosin,581-31-7,Insecticide,COc1cc2oc(=O)ccc2cc1CC=C(C)C,244.28999999999996,18,3.3103000000000016
2114,Limonene,138-86-3,Insecticide,C=C(C)C1CC=C(C)CC1,136.23799999999997,10,3.308900000000002
2115,"2-(2H-1,3-Benzodioxol-5-yl)-5-methoxy-3-methyl-3a-(prop-2-en-1-yl)-3,3a-dihydro-1-benzofuran-6(2H)-one",38276-59-4,Insecticide,C=CCC12C=C(OC)C(=O)C=C1OC(c1ccc3c(c1)OCO3)C2C,340.37500000000006,25,3.682100000000003
2116,Palustrol,5986-49-2,Insecticide,CC1CCC2(O)C(C)CCC3C(C12)C3(C)C,222.37199999999999,16,3.4657000000000027
2118,Meso-dihydroguaiaretic acid,66322-34-7,Insecticide,COc1cc(C[C@@H](C)[C@@H](C)Cc2ccc(O)c(OC)c2)ccc1O,330.42400000000004,24,4.172400000000004
2119,Murrayanol,144525-81-5,Insecticide,COc1cc2[nH]c3c(C/C=C(\C)CCC=C(C)C)c(O)ccc3c2cc1C,363.5010000000001,27,6.578920000000006
2120,"7-Methoxy-1,2,3,4-tetrahydronaphthalen-1-one",6836-19-7,Insecticide,COc1ccc2c(c1)C(=O)CCC2,176.21499999999995,13,2.2142
2121,Neoisoastilbin,54141-72-9,Insecticide,C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O,450.39600000000013,32,0.038099999999999745
